#   Wavelength        (Rp/Rs)**2
#           um          unitless
     2.0991645   1.427594204e-02
     2.0991205   1.424404511e-02
     2.0990764   1.420996468e-02
     2.0990323   1.429303108e-02
     2.0989883   1.422773379e-02
     2.0989442   1.430993867e-02
     2.0989002   1.427297391e-02
     2.0988561   1.423221747e-02
     2.0988121   1.434123185e-02
     2.0987680   1.424116611e-02
     2.0987240   1.425865797e-02
     2.0986799   1.434314304e-02
     2.0986359   1.448665484e-02
     2.0985918   1.428211601e-02
     2.0985478   1.478675196e-02
     2.0985038   1.429291431e-02
     2.0984597   1.425166254e-02
     2.0984157   1.431203613e-02
     2.0983717   1.428310070e-02
     2.0983276   1.435689491e-02
     2.0982836   1.477300442e-02
     2.0982396   1.431405072e-02
     2.0981956   1.428567488e-02
     2.0981515   1.435076082e-02
     2.0981075   1.422239717e-02
     2.0980635   1.422810971e-02
     2.0980195   1.442865930e-02
     2.0979755   1.422690680e-02
     2.0979314   1.431951951e-02
     2.0978874   1.438574137e-02
     2.0978434   1.421240447e-02
     2.0977994   1.430456199e-02
     2.0977554   1.423773326e-02
     2.0977114   1.418152375e-02
     2.0976674   1.421682084e-02
     2.0976234   1.429653587e-02
     2.0975794   1.470599156e-02
     2.0975354   1.435245245e-02
     2.0974914   1.428423327e-02
     2.0974474   1.476791881e-02
     2.0974034   1.434424930e-02
     2.0973594   1.432998602e-02
     2.0973154   1.433151703e-02
     2.0972714   1.425239727e-02
     2.0972275   1.424421348e-02
     2.0971835   1.445166888e-02
     2.0971395   1.424184388e-02
     2.0970955   1.422714850e-02
     2.0970515   1.426871815e-02
     2.0970076   1.420649605e-02
     2.0969636   1.434921070e-02
     2.0969196   1.432312645e-02
     2.0968757   1.427366822e-02
     2.0968317   1.423767343e-02
     2.0967877   1.434849698e-02
     2.0967438   1.427074606e-02
     2.0966998   1.433848092e-02
     2.0966558   1.430269850e-02
     2.0966119   1.426442476e-02
     2.0965679   1.430523736e-02
     2.0965240   1.443797061e-02
     2.0964800   1.472982473e-02
     2.0964361   1.431923105e-02
     2.0963921   1.429204415e-02
     2.0963482   1.435965406e-02
     2.0963042   1.432059346e-02
     2.0962603   1.426520323e-02
     2.0962163   1.423571687e-02
     2.0961724   1.419119517e-02
     2.0961285   1.424028794e-02
     2.0960845   1.454754968e-02
     2.0960406   1.441997018e-02
     2.0959966   1.432797875e-02
     2.0959527   1.424824028e-02
     2.0959088   1.422808477e-02
     2.0958649   1.427977363e-02
     2.0958209   1.427149011e-02
     2.0957770   1.428068979e-02
     2.0957331   1.426815093e-02
     2.0956892   1.429938020e-02
     2.0956452   1.427390809e-02
     2.0956013   1.464204941e-02
     2.0955574   1.436948382e-02
     2.0955135   1.431240980e-02
     2.0954696   1.462307135e-02
     2.0954257   1.440226828e-02
     2.0953818   1.429014231e-02
     2.0953379   1.429687944e-02
     2.0952940   1.449159369e-02
     2.0952501   1.427867811e-02
     2.0952062   1.420578844e-02
     2.0951623   1.425168354e-02
     2.0951184   1.423430088e-02
     2.0950745   1.443194321e-02
     2.0950306   1.447091400e-02
     2.0949867   1.423995542e-02
     2.0949428   1.423765846e-02
     2.0948989   1.424437748e-02
     2.0948550   1.431125771e-02
     2.0948112   1.426900472e-02
     2.0947673   1.431171573e-02
     2.0947234   1.452069544e-02
     2.0946795   1.429499493e-02
     2.0946356   1.430556089e-02
     2.0945918   1.425500600e-02
     2.0945479   1.420792383e-02
     2.0945040   1.427326553e-02
     2.0944602   1.434950170e-02
     2.0944163   1.455765982e-02
     2.0943724   1.428688006e-02
     2.0943286   1.425020565e-02
     2.0942847   1.431328517e-02
     2.0942408   1.439002157e-02
     2.0941970   1.426651545e-02
     2.0941531   1.426378224e-02
     2.0941093   1.422916299e-02
     2.0940654   1.430232928e-02
     2.0940216   1.423300075e-02
     2.0939777   1.424539283e-02
     2.0939339   1.425374045e-02
     2.0938900   1.427668939e-02
     2.0938462   1.435508584e-02
     2.0938023   1.434729122e-02
     2.0937585   1.430424719e-02
     2.0937147   1.430826344e-02
     2.0936708   1.429880546e-02
     2.0936270   1.423394764e-02
     2.0935832   1.440547861e-02
     2.0935393   1.426030809e-02
     2.0934955   1.430709728e-02
     2.0934517   1.431043018e-02
     2.0934079   1.485611317e-02
     2.0933640   1.435473608e-02
     2.0933202   1.427243730e-02
     2.0932764   1.427321568e-02
     2.0932326   1.449263527e-02
     2.0931888   1.424266772e-02
     2.0931450   1.426682047e-02
     2.0931011   1.432802097e-02
     2.0930573   1.434413677e-02
     2.0930135   1.461957362e-02
     2.0929697   1.424894802e-02
     2.0929259   1.421339514e-02
     2.0928821   1.423768559e-02
     2.0928383   1.424711905e-02
     2.0927945   1.426484267e-02
     2.0927507   1.427282658e-02
     2.0927069   1.432906968e-02
     2.0926631   1.420685536e-02
     2.0926193   1.418904881e-02
     2.0925755   1.429676155e-02
     2.0925318   1.428436269e-02
     2.0924880   1.433069220e-02
     2.0924442   1.430579073e-02
     2.0924004   1.484209753e-02
     2.0923566   1.445877206e-02
     2.0923128   1.424581644e-02
     2.0922691   1.429501170e-02
     2.0922253   1.435051799e-02
     2.0921815   1.462300323e-02
     2.0921377   1.430119283e-02
     2.0920940   1.425150843e-02
     2.0920502   1.428946281e-02
     2.0920064   1.438504922e-02
     2.0919627   1.434933155e-02
     2.0919189   1.420557643e-02
     2.0918752   1.431509896e-02
     2.0918314   1.422845505e-02
     2.0917876   1.431755371e-02
     2.0917439   1.423926278e-02
     2.0917001   1.424339282e-02
     2.0916564   1.430089828e-02
     2.0916126   1.428751463e-02
     2.0915689   1.421678504e-02
     2.0915251   1.428593620e-02
     2.0914814   1.430829367e-02
     2.0914377   1.441660024e-02
     2.0913939   1.440907098e-02
     2.0913502   1.436283756e-02
     2.0913064   1.423370506e-02
     2.0912627   1.466464808e-02
     2.0912190   1.422635936e-02
     2.0911752   1.426350373e-02
     2.0911315   1.441805064e-02
     2.0910878   1.428890998e-02
     2.0910441   1.424799588e-02
     2.0910003   1.420902472e-02
     2.0909566   1.430354463e-02
     2.0909129   1.421552073e-02
     2.0908692   1.422973605e-02
     2.0908255   1.426789612e-02
     2.0907817   1.430644345e-02
     2.0907380   1.423285814e-02
     2.0906943   1.418922967e-02
     2.0906506   1.424575910e-02
     2.0906069   1.436878409e-02
     2.0905632   1.448293254e-02
     2.0905195   1.432098042e-02
     2.0904758   1.429954178e-02
     2.0904321   1.481684359e-02
     2.0903884   1.430762834e-02
     2.0903447   1.433140240e-02
     2.0903010   1.464437871e-02
     2.0902573   1.436598259e-02
     2.0902136   1.434467682e-02
     2.0901699   1.425094953e-02
     2.0901262   1.450077996e-02
     2.0900826   1.423034737e-02
     2.0900389   1.427023349e-02
     2.0899952   1.429563282e-02
     2.0899515   1.430407815e-02
     2.0899078   1.445276177e-02
     2.0898642   1.427047581e-02
     2.0898205   1.428237027e-02
     2.0897768   1.432450002e-02
     2.0897331   1.440098180e-02
     2.0896895   1.428650594e-02
     2.0896458   1.425243576e-02
     2.0896021   1.427555142e-02
     2.0895585   1.433012078e-02
     2.0895148   1.429237883e-02
     2.0894712   1.479852401e-02
     2.0894275   1.428628156e-02
     2.0893838   1.431171447e-02
     2.0893402   1.431173788e-02
     2.0892965   1.427927643e-02
     2.0892529   1.436871976e-02
     2.0892092   1.427093574e-02
     2.0891656   1.437161792e-02
     2.0891219   1.423707536e-02
     2.0890783   1.424210273e-02
     2.0890347   1.422755881e-02
     2.0889910   1.433996893e-02
     2.0889474   1.422746147e-02
     2.0889037   1.425474776e-02
     2.0888601   1.425176593e-02
     2.0888165   1.433837230e-02
     2.0887728   1.429233549e-02
     2.0887292   1.428782533e-02
     2.0886856   1.437143475e-02
     2.0886420   1.428850435e-02
     2.0885983   1.427788544e-02
     2.0885547   1.434574994e-02
     2.0885111   1.454362211e-02
     2.0884675   1.440145343e-02
     2.0884239   1.436611294e-02
     2.0883803   1.443679005e-02
     2.0883366   1.435777720e-02
     2.0882930   1.426616757e-02
     2.0882494   1.429017952e-02
     2.0882058   1.444026747e-02
     2.0881622   1.428941648e-02
     2.0881186   1.429910906e-02
     2.0880750   1.425105547e-02
     2.0880314   1.431535940e-02
     2.0879878   1.423911727e-02
     2.0879442   1.428262435e-02
     2.0879006   1.428875594e-02
     2.0878570   1.438410823e-02
     2.0878134   1.422474401e-02
     2.0877698   1.426161413e-02
     2.0877263   1.426578112e-02
     2.0876827   1.430148150e-02
     2.0876391   1.428999211e-02
     2.0875955   1.448643487e-02
     2.0875519   1.431790944e-02
     2.0875084   1.428535677e-02
     2.0874648   1.454115794e-02
     2.0874212   1.429157921e-02
     2.0873776   1.424969473e-02
     2.0873341   1.432642493e-02
     2.0872905   1.428071618e-02
     2.0872469   1.431596068e-02
     2.0872034   1.425889016e-02
     2.0871598   1.421491506e-02
     2.0871162   1.435530310e-02
     2.0870727   1.428065811e-02
     2.0870291   1.425903054e-02
     2.0869856   1.426716027e-02
     2.0869420   1.430581296e-02
     2.0868985   1.428447764e-02
     2.0868549   1.427397320e-02
     2.0868114   1.430447960e-02
     2.0867678   1.433867167e-02
     2.0867243   1.436016466e-02
     2.0866807   1.435307341e-02
     2.0866372   1.439149594e-02
     2.0865936   1.431262422e-02
     2.0865501   1.425251832e-02
     2.0865066   1.435827735e-02
     2.0864630   1.428654747e-02
     2.0864195   1.421481687e-02
     2.0863760   1.421893763e-02
     2.0863324   1.423907758e-02
     2.0862889   1.425712188e-02
     2.0862454   1.427566334e-02
     2.0862019   1.426670358e-02
     2.0861583   1.431370236e-02
     2.0861148   1.437527202e-02
     2.0860713   1.424130396e-02
     2.0860278   1.428219396e-02
     2.0859843   1.440223621e-02
     2.0859408   1.425315521e-02
     2.0858972   1.425006309e-02
     2.0858537   1.432806245e-02
     2.0858102   1.432317064e-02
     2.0857667   1.445448593e-02
     2.0857232   1.432637273e-02
     2.0856797   1.426510909e-02
     2.0856362   1.432556932e-02
     2.0855927   1.424640932e-02
     2.0855492   1.428206292e-02
     2.0855057   1.425021824e-02
     2.0854622   1.429705063e-02
     2.0854188   1.429118943e-02
     2.0853753   1.425543072e-02
     2.0853318   1.425799172e-02
     2.0852883   1.431039390e-02
     2.0852448   1.430931786e-02
     2.0852013   1.442954725e-02
     2.0851578   1.430766511e-02
     2.0851144   1.423991841e-02
     2.0850709   1.427161352e-02
     2.0850274   1.439829556e-02
     2.0849839   1.430774120e-02
     2.0849405   1.443933149e-02
     2.0848970   1.429077917e-02
     2.0848535   1.463126172e-02
     2.0848101   1.431107484e-02
     2.0847666   1.435081644e-02
     2.0847231   1.430045088e-02
     2.0846797   1.426329494e-02
     2.0846362   1.426061733e-02
     2.0845928   1.424876460e-02
     2.0845493   1.435123967e-02
     2.0845059   1.419898090e-02
     2.0844624   1.423202065e-02
     2.0844190   1.424452126e-02
     2.0843755   1.428151892e-02
     2.0843321   1.427951681e-02
     2.0842886   1.437235889e-02
     2.0842452   1.427927022e-02
     2.0842018   1.429715839e-02
     2.0841583   1.425438411e-02
     2.0841149   1.433829990e-02
     2.0840714   1.428999893e-02
     2.0840280   1.429110287e-02
     2.0839846   1.454709134e-02
     2.0839411   1.431241917e-02
     2.0838977   1.425590214e-02
     2.0838543   1.441696869e-02
     2.0838109   1.434902941e-02
     2.0837675   1.428447473e-02
     2.0837240   1.434409029e-02
     2.0836806   1.434680897e-02
     2.0836372   1.438101497e-02
     2.0835938   1.424363047e-02
     2.0835504   1.435167789e-02
     2.0835070   1.427630772e-02
     2.0834635   1.436668138e-02
     2.0834201   1.430479264e-02
     2.0833767   1.428811897e-02
     2.0833333   1.437655054e-02
     2.0832899   1.444559450e-02
     2.0832465   1.425291340e-02
     2.0832031   1.428819676e-02
     2.0831597   1.428139312e-02
     2.0831163   1.451294104e-02
     2.0830729   1.431508000e-02
     2.0830296   1.426327210e-02
     2.0829862   1.429088381e-02
     2.0829428   1.429556217e-02
     2.0828994   1.429478676e-02
     2.0828560   1.431607327e-02
     2.0828126   1.429851488e-02
     2.0827692   1.431169257e-02
     2.0827259   1.423904847e-02
     2.0826825   1.423809598e-02
     2.0826391   1.421783284e-02
     2.0825957   1.437728629e-02
     2.0825524   1.433836062e-02
     2.0825090   1.422876511e-02
     2.0824656   1.432301349e-02
     2.0824223   1.427066820e-02
     2.0823789   1.431441223e-02
     2.0823355   1.433918712e-02
     2.0822922   1.438329010e-02
     2.0822488   1.461657344e-02
     2.0822055   1.434912685e-02
     2.0821621   1.432826309e-02
     2.0821188   1.436755692e-02
     2.0820754   1.438398942e-02
     2.0820321   1.438226030e-02
     2.0819887   1.431487710e-02
     2.0819454   1.431665353e-02
     2.0819020   1.431993240e-02
     2.0818587   1.429236171e-02
     2.0818153   1.423287157e-02
     2.0817720   1.426803821e-02
     2.0817287   1.430545475e-02
     2.0816853   1.425883769e-02
     2.0816420   1.426143849e-02
     2.0815987   1.428389480e-02
     2.0815553   1.432210691e-02
     2.0815120   1.426666185e-02
     2.0814687   1.431688157e-02
     2.0814254   1.437307361e-02
     2.0813820   1.438485373e-02
     2.0813387   1.434905883e-02
     2.0812954   1.426128909e-02
     2.0812521   1.444537065e-02
     2.0812088   1.426576353e-02
     2.0811655   1.428964633e-02
     2.0811221   1.442653395e-02
     2.0810788   1.431165082e-02
     2.0810355   1.441912281e-02
     2.0809922   1.425328877e-02
     2.0809489   1.434268292e-02
     2.0809056   1.430683934e-02
     2.0808623   1.427545933e-02
     2.0808190   1.428562629e-02
     2.0807757   1.431455702e-02
     2.0807324   1.430014387e-02
     2.0806891   1.430850291e-02
     2.0806458   1.425793575e-02
     2.0806025   1.437338618e-02
     2.0805593   1.430796871e-02
     2.0805160   1.427500622e-02
     2.0804727   1.431682858e-02
     2.0804294   1.439582255e-02
     2.0803861   1.430291378e-02
     2.0803428   1.425053115e-02
     2.0802996   1.432930599e-02
     2.0802563   1.434049900e-02
     2.0802130   1.433893824e-02
     2.0801697   1.430116352e-02
     2.0801265   1.428081003e-02
     2.0800832   1.433163741e-02
     2.0800399   1.432824330e-02
     2.0799967   1.436114337e-02
     2.0799534   1.430997086e-02
     2.0799101   1.438726264e-02
     2.0798669   1.431585269e-02
     2.0798236   1.439709788e-02
     2.0797804   1.433462537e-02
     2.0797371   1.434254023e-02
     2.0796939   1.433690008e-02
     2.0796506   1.426493055e-02
     2.0796074   1.431907422e-02
     2.0795641   1.435070626e-02
     2.0795209   1.423000852e-02
     2.0794776   1.423398861e-02
     2.0794344   1.432740688e-02
     2.0793912   1.445732911e-02
     2.0793479   1.433394601e-02
     2.0793047   1.428486732e-02
     2.0792614   1.426105735e-02
     2.0792182   1.423358204e-02
     2.0791750   1.429130572e-02
     2.0791318   1.425748365e-02
     2.0790885   1.430572583e-02
     2.0790453   1.426804576e-02
     2.0790021   1.429235622e-02
     2.0789589   1.459331954e-02
     2.0789156   1.428511957e-02
     2.0788724   1.428838732e-02
     2.0788292   1.435417878e-02
     2.0787860   1.436441862e-02
     2.0787428   1.440273652e-02
     2.0786996   1.433632180e-02
     2.0786564   1.436509432e-02
     2.0786131   1.443925436e-02
     2.0785699   1.435784371e-02
     2.0785267   1.441854111e-02
     2.0784835   1.422924168e-02
     2.0784403   1.426869963e-02
     2.0783971   1.436538701e-02
     2.0783539   1.434921187e-02
     2.0783107   1.429152538e-02
     2.0782676   1.430406064e-02
     2.0782244   1.435558484e-02
     2.0781812   1.430940965e-02
     2.0781380   1.446201812e-02
     2.0780948   1.431875671e-02
     2.0780516   1.446784129e-02
     2.0780084   1.426607771e-02
     2.0779653   1.427211187e-02
     2.0779221   1.430677171e-02
     2.0778789   1.426884185e-02
     2.0778357   1.424641962e-02
     2.0777926   1.433433177e-02
     2.0777494   1.436900165e-02
     2.0777062   1.425724065e-02
     2.0776630   1.435697754e-02
     2.0776199   1.429133552e-02
     2.0775767   1.426596432e-02
     2.0775336   1.425282238e-02
     2.0774904   1.428018890e-02
     2.0774472   1.434643391e-02
     2.0774041   1.434927236e-02
     2.0773609   1.437074292e-02
     2.0773178   1.432900929e-02
     2.0772746   1.431554612e-02
     2.0772315   1.448804260e-02
     2.0771883   1.438498584e-02
     2.0771452   1.433508351e-02
     2.0771020   1.436016546e-02
     2.0770589   1.423761042e-02
     2.0770157   1.429487334e-02
     2.0769726   1.435398839e-02
     2.0769295   1.425773807e-02
     2.0768863   1.431533673e-02
     2.0768432   1.423691204e-02
     2.0768001   1.429361160e-02
     2.0767569   1.428018504e-02
     2.0767138   1.430450142e-02
     2.0766707   1.428197752e-02
     2.0766276   1.446851794e-02
     2.0765844   1.422866813e-02
     2.0765413   1.431790648e-02
     2.0764982   1.426473047e-02
     2.0764551   1.440560143e-02
     2.0764120   1.434834620e-02
     2.0763688   1.433400588e-02
     2.0763257   1.427717524e-02
     2.0762826   1.422152153e-02
     2.0762395   1.435541197e-02
     2.0761964   1.432415661e-02
     2.0761533   1.432449599e-02
     2.0761102   1.431325622e-02
     2.0760671   1.433604842e-02
     2.0760240   1.428855924e-02
     2.0759809   1.432625091e-02
     2.0759378   1.441642882e-02
     2.0758947   1.436356899e-02
     2.0758516   1.428772063e-02
     2.0758085   1.439319894e-02
     2.0757654   1.420908688e-02
     2.0757224   1.432452534e-02
     2.0756793   1.432854544e-02
     2.0756362   1.429554025e-02
     2.0755931   1.426408474e-02
     2.0755500   1.443811009e-02
     2.0755069   1.424534685e-02
     2.0754639   1.424494089e-02
     2.0754208   1.437693869e-02
     2.0753777   1.439812014e-02
     2.0753346   1.452649079e-02
     2.0752916   1.427620360e-02
     2.0752485   1.439631902e-02
     2.0752054   1.437720970e-02
     2.0751624   1.443602598e-02
     2.0751193   1.438140609e-02
     2.0750763   1.434519278e-02
     2.0750332   1.427497032e-02
     2.0749901   1.435393122e-02
     2.0749471   1.430334156e-02
     2.0749040   1.437925156e-02
     2.0748610   1.431903109e-02
     2.0748179   1.430132887e-02
     2.0747749   1.437223906e-02
     2.0747318   1.427288732e-02
     2.0746888   1.431398385e-02
     2.0746458   1.422590223e-02
     2.0746027   1.442231978e-02
     2.0745597   1.434176427e-02
     2.0745166   1.433706742e-02
     2.0744736   1.427461334e-02
     2.0744306   1.438261462e-02
     2.0743875   1.439698375e-02
     2.0743445   1.431450206e-02
     2.0743015   1.438482911e-02
     2.0742585   1.432846549e-02
     2.0742154   1.437363420e-02
     2.0741724   1.431980710e-02
     2.0741294   1.434595861e-02
     2.0740864   1.432675282e-02
     2.0740433   1.435940736e-02
     2.0740003   1.427624454e-02
     2.0739573   1.441497079e-02
     2.0739143   1.430390548e-02
     2.0738713   1.427577953e-02
     2.0738283   1.439008892e-02
     2.0737853   1.433077124e-02
     2.0737423   1.428074156e-02
     2.0736993   1.429712237e-02
     2.0736563   1.442815850e-02
     2.0736133   1.442246070e-02
     2.0735703   1.435285871e-02
     2.0735273   1.429743887e-02
     2.0734843   1.427485807e-02
     2.0734413   1.431903465e-02
     2.0733983   1.445886596e-02
     2.0733553   1.426696499e-02
     2.0733123   1.428887598e-02
     2.0732693   1.426574012e-02
     2.0732264   1.428795523e-02
     2.0731834   1.439661781e-02
     2.0731404   1.439199251e-02
     2.0730974   1.443609413e-02
     2.0730544   1.424655504e-02
     2.0730115   1.429825940e-02
     2.0729685   1.429386236e-02
     2.0729255   1.430023924e-02
     2.0728826   1.418949195e-02
     2.0728396   1.437006771e-02
     2.0727966   1.435614905e-02
     2.0727537   1.425967474e-02
     2.0727107   1.424805795e-02
     2.0726677   1.431216575e-02
     2.0726248   1.434525339e-02
     2.0725818   1.449920155e-02
     2.0725389   1.435907140e-02
     2.0724959   1.449694355e-02
     2.0724530   1.434062122e-02
     2.0724100   1.436804133e-02
     2.0723671   1.429286514e-02
     2.0723241   1.427690620e-02
     2.0722812   1.432575028e-02
     2.0722382   1.426951900e-02
     2.0721953   1.439452102e-02
     2.0721523   1.434020260e-02
     2.0721094   1.435197433e-02
     2.0720665   1.443802323e-02
     2.0720235   1.434819187e-02
     2.0719806   1.441591423e-02
     2.0719377   1.435618520e-02
     2.0718947   1.430763335e-02
     2.0718518   1.434260513e-02
     2.0718089   1.430308306e-02
     2.0717660   1.437630494e-02
     2.0717231   1.430724057e-02
     2.0716801   1.429851635e-02
     2.0716372   1.427011429e-02
     2.0715943   1.438559861e-02
     2.0715514   1.437009588e-02
     2.0715085   1.444635595e-02
     2.0714656   1.437691064e-02
     2.0714227   1.431103459e-02
     2.0713797   1.436755757e-02
     2.0713368   1.434587672e-02
     2.0712939   1.429886083e-02
     2.0712510   1.452786474e-02
     2.0712081   1.435005143e-02
     2.0711652   1.431235261e-02
     2.0711223   1.443996472e-02
     2.0710794   1.434533323e-02
     2.0710366   1.438231400e-02
     2.0709937   1.443385199e-02
     2.0709508   1.427419603e-02
     2.0709079   1.430978717e-02
     2.0708650   1.436791347e-02
     2.0708221   1.444677009e-02
     2.0707792   1.433256130e-02
     2.0707364   1.436745820e-02
     2.0706935   1.427705330e-02
     2.0706506   1.442070670e-02
     2.0706077   1.433718297e-02
     2.0705649   1.430302469e-02
     2.0705220   1.439614990e-02
     2.0704791   1.425092123e-02
     2.0704362   1.422986695e-02
     2.0703934   1.435097749e-02
     2.0703505   1.428740738e-02
     2.0703076   1.425923039e-02
     2.0702648   1.442194702e-02
     2.0702219   1.435235731e-02
     2.0701791   1.433326696e-02
     2.0701362   1.434384054e-02
     2.0700934   1.428250027e-02
     2.0700505   1.440509733e-02
     2.0700077   1.425184225e-02
     2.0699648   1.434792854e-02
     2.0699220   1.449285452e-02
     2.0698791   1.447355660e-02
     2.0698363   1.425891617e-02
     2.0697934   1.433393400e-02
     2.0697506   1.438950770e-02
     2.0697078   1.436261715e-02
     2.0696649   1.432340634e-02
     2.0696221   1.436670706e-02
     2.0695793   1.435376961e-02
     2.0695364   1.434993107e-02
     2.0694936   1.432809479e-02
     2.0694508   1.446691023e-02
     2.0694079   1.437391974e-02
     2.0693651   1.438654001e-02
     2.0693223   1.435375960e-02
     2.0692795   1.442289296e-02
     2.0692367   1.437983157e-02
     2.0691938   1.436572729e-02
     2.0691510   1.433730382e-02
     2.0691082   1.425401022e-02
     2.0690654   1.442210560e-02
     2.0690226   1.433778642e-02
     2.0689798   1.434263629e-02
     2.0689370   1.446128027e-02
     2.0688942   1.438350543e-02
     2.0688514   1.440311719e-02
     2.0688086   1.426714482e-02
     2.0687658   1.433243268e-02
     2.0687230   1.428806767e-02
     2.0686802   1.434367239e-02
     2.0686374   1.440170532e-02
     2.0685946   1.438614715e-02
     2.0685518   1.437212040e-02
     2.0685090   1.441097166e-02
     2.0684662   1.440798839e-02
     2.0684234   1.450439321e-02
     2.0683807   1.437775880e-02
     2.0683379   1.440355829e-02
     2.0682951   1.435961679e-02
     2.0682523   1.433674664e-02
     2.0682096   1.431387642e-02
     2.0681668   1.433926870e-02
     2.0681240   1.446824376e-02
     2.0680812   1.449605562e-02
     2.0680385   1.433909517e-02
     2.0679957   1.435310201e-02
     2.0679529   1.438076331e-02
     2.0679102   1.432652212e-02
     2.0678674   1.441824083e-02
     2.0678246   1.433331864e-02
     2.0677819   1.429208751e-02
     2.0677391   1.435910794e-02
     2.0676964   1.428272686e-02
     2.0676536   1.447500054e-02
     2.0676109   1.425065456e-02
     2.0675681   1.434382622e-02
     2.0675254   1.436025674e-02
     2.0674826   1.434932807e-02
     2.0674399   1.436848623e-02
     2.0673971   1.441175611e-02
     2.0673544   1.442849902e-02
     2.0673117   1.440239671e-02
     2.0672689   1.433926985e-02
     2.0672262   1.437121597e-02
     2.0671835   1.438961855e-02
     2.0671407   1.426901301e-02
     2.0670980   1.430072080e-02
     2.0670553   1.446187663e-02
     2.0670125   1.454366841e-02
     2.0669698   1.433847722e-02
     2.0669271   1.425980186e-02
     2.0668844   1.426591370e-02
     2.0668417   1.436332409e-02
     2.0667989   1.436268095e-02
     2.0667562   1.437942339e-02
     2.0667135   1.429893959e-02
     2.0666708   1.442525146e-02
     2.0666281   1.430088653e-02
     2.0665854   1.438824672e-02
     2.0665427   1.434617896e-02
     2.0665000   1.440495331e-02
     2.0664573   1.440923324e-02
     2.0664146   1.433780303e-02
     2.0663719   1.440104039e-02
     2.0663292   1.430005627e-02
     2.0662865   1.433470141e-02
     2.0662438   1.436274397e-02
     2.0662011   1.430044410e-02
     2.0661584   1.432924974e-02
     2.0661157   1.447892747e-02
     2.0660730   1.453502981e-02
     2.0660303   1.430332311e-02
     2.0659876   1.437128714e-02
     2.0659450   1.443460582e-02
     2.0659023   1.437666835e-02
     2.0658596   1.433748818e-02
     2.0658169   1.444159127e-02
     2.0657743   1.433451165e-02
     2.0657316   1.437930342e-02
     2.0656889   1.437957131e-02
     2.0656462   1.437751970e-02
     2.0656036   1.433281261e-02
     2.0655609   1.434967126e-02
     2.0655182   1.448339212e-02
     2.0654756   1.441609875e-02
     2.0654329   1.436102662e-02
     2.0653903   1.441021344e-02
     2.0653476   1.427783455e-02
     2.0653049   1.446147942e-02
     2.0652623   1.441306845e-02
     2.0652196   1.450699841e-02
     2.0651770   1.429206516e-02
     2.0651343   1.432049173e-02
     2.0650917   1.435458285e-02
     2.0650490   1.439447675e-02
     2.0650064   1.447003345e-02
     2.0649638   1.430886370e-02
     2.0649211   1.453455779e-02
     2.0648785   1.429986253e-02
     2.0648358   1.438360614e-02
     2.0647932   1.430225605e-02
     2.0647506   1.429749109e-02
     2.0647079   1.431591065e-02
     2.0646653   1.436132509e-02
     2.0646227   1.446920513e-02
     2.0645801   1.429901482e-02
     2.0645374   1.438838347e-02
     2.0644948   1.437961495e-02
     2.0644522   1.449279716e-02
     2.0644096   1.444013864e-02
     2.0643670   1.445917645e-02
     2.0643243   1.446144703e-02
     2.0642817   1.434870881e-02
     2.0642391   1.436443490e-02
     2.0641965   1.436706173e-02
     2.0641539   1.430710138e-02
     2.0641113   1.442159246e-02
     2.0640687   1.435019776e-02
     2.0640261   1.432052846e-02
     2.0639835   1.429569107e-02
     2.0639409   1.437350854e-02
     2.0638983   1.436228275e-02
     2.0638557   1.444529615e-02
     2.0638131   1.435085033e-02
     2.0637705   1.447932541e-02
     2.0637279   1.438619998e-02
     2.0636853   1.443896069e-02
     2.0636427   1.446474206e-02
     2.0636002   1.430888425e-02
     2.0635576   1.437837262e-02
     2.0635150   1.430971967e-02
     2.0634724   1.436956990e-02
     2.0634298   1.429158675e-02
     2.0633873   1.430427762e-02
     2.0633447   1.445234316e-02
     2.0633021   1.436819906e-02
     2.0632595   1.432278035e-02
     2.0632170   1.442543584e-02
     2.0631744   1.441973808e-02
     2.0631318   1.430172359e-02
     2.0630893   1.442132502e-02
     2.0630467   1.440959580e-02
     2.0630041   1.444751491e-02
     2.0629616   1.445412120e-02
     2.0629190   1.430451743e-02
     2.0628765   1.438874342e-02
     2.0628339   1.443355674e-02
     2.0627914   1.445219016e-02
     2.0627488   1.440693455e-02
     2.0627063   1.450858972e-02
     2.0626637   1.432504336e-02
     2.0626212   1.438121867e-02
     2.0625786   1.450923737e-02
     2.0625361   1.432496863e-02
     2.0624936   1.432575271e-02
     2.0624510   1.437758548e-02
     2.0624085   1.436239966e-02
     2.0623659   1.439269343e-02
     2.0623234   1.431533227e-02
     2.0622809   1.437010322e-02
     2.0622384   1.449521844e-02
     2.0621958   1.432996473e-02
     2.0621533   1.436993788e-02
     2.0621108   1.450523459e-02
     2.0620683   1.448887949e-02
     2.0620257   1.430727053e-02
     2.0619832   1.440265232e-02
     2.0619407   1.445834832e-02
     2.0618982   1.449346372e-02
     2.0618557   1.443485957e-02
     2.0618132   1.446821676e-02
     2.0617706   1.442583795e-02
     2.0617281   1.443616642e-02
     2.0616856   1.440755157e-02
     2.0616431   1.447221463e-02
     2.0616006   1.443245016e-02
     2.0615581   1.440505491e-02
     2.0615156   1.449184638e-02
     2.0614731   1.428593926e-02
     2.0614306   1.441663237e-02
