#  Wavelength        (Rp/Rs)**2
#          um          unitless
     1.288555   1.418038776e-02
     1.288389   1.418337006e-02
     1.288223   1.418830004e-02
     1.288057   1.418061718e-02
     1.287891   1.418776313e-02
     1.287725   1.420045005e-02
     1.287559   1.420477480e-02
     1.287394   1.419320218e-02
     1.287228   1.418462825e-02
     1.287062   1.421101488e-02
     1.286897   1.422106106e-02
     1.286731   1.417845756e-02
     1.286565   1.420214015e-02
     1.286400   1.418164579e-02
     1.286234   1.418010752e-02
     1.286069   1.418741566e-02
     1.285904   1.425348481e-02
     1.285738   1.418223059e-02
     1.285573   1.418437721e-02
     1.285408   1.418620467e-02
     1.285243   1.418989477e-02
     1.285077   1.418916027e-02
     1.284912   1.417940903e-02
     1.284747   1.421270628e-02
     1.284582   1.418224155e-02
     1.284417   1.418620118e-02
     1.284252   1.422670680e-02
     1.284087   1.418314049e-02
     1.283922   1.418646673e-02
     1.283758   1.418071644e-02
     1.283593   1.418008162e-02
     1.283428   1.418258592e-02
     1.283263   1.420010914e-02
     1.283099   1.418843626e-02
     1.282934   1.421263809e-02
     1.282770   1.419887792e-02
     1.282605   1.418276290e-02
     1.282441   1.418076426e-02
     1.282276   1.418202163e-02
     1.282112   1.419895872e-02
     1.281947   1.417980750e-02
     1.281783   1.418627863e-02
     1.281619   1.418406374e-02
     1.281454   1.418387374e-02
     1.281290   1.418487852e-02
     1.281126   1.419301377e-02
     1.280962   1.419020458e-02
     1.280798   1.418613838e-02
     1.280634   1.421990377e-02
     1.280470   1.431894425e-02
     1.280306   1.418478123e-02
     1.280142   1.418435893e-02
     1.279978   1.418267947e-02
     1.279814   1.420423153e-02
     1.279651   1.418645694e-02
     1.279487   1.418586809e-02
     1.279323   1.418425030e-02
     1.279160   1.418367687e-02
     1.278996   1.418163774e-02
     1.278832   1.419130915e-02
     1.278669   1.418128517e-02
     1.278505   1.422148711e-02
     1.278342   1.419559511e-02
     1.278179   1.418197695e-02
     1.278015   1.418178448e-02
     1.277852   1.419439382e-02
     1.277689   1.419988924e-02
     1.277525   1.422996903e-02
     1.277362   1.419043987e-02
     1.277199   1.419768102e-02
     1.277036   1.418163598e-02
     1.276873   1.418411328e-02
     1.276710   1.418478076e-02
     1.276547   1.418155807e-02
     1.276384   1.421035069e-02
     1.276221   1.418201162e-02
     1.276058   1.418139762e-02
     1.275895   1.418307045e-02
     1.275733   1.418261198e-02
     1.275570   1.419512902e-02
     1.275407   1.418027960e-02
     1.275245   1.419665499e-02
     1.275082   1.418064207e-02
     1.274919   1.418515127e-02
     1.274757   1.419883798e-02
     1.274594   1.418279717e-02
     1.274432   1.419722912e-02
     1.274270   1.418427395e-02
     1.274107   1.418437416e-02
     1.273945   1.424565472e-02
     1.273783   1.418816101e-02
     1.273620   1.419225370e-02
     1.273458   1.418249848e-02
     1.273296   1.418769562e-02
     1.273134   1.418487869e-02
     1.272972   1.418244895e-02
     1.272810   1.418864453e-02
     1.272648   1.418568616e-02
     1.272486   1.418734675e-02
     1.272324   1.418322305e-02
     1.272162   1.418569586e-02
     1.272000   1.418368302e-02
     1.271839   1.423333946e-02
     1.271677   1.418310468e-02
     1.271515   1.420004485e-02
     1.271354   1.418592213e-02
     1.271192   1.418772159e-02
     1.271030   1.423179287e-02
     1.270869   1.418855370e-02
     1.270707   1.420400926e-02
     1.270546   1.424721714e-02
     1.270384   1.418328743e-02
     1.270223   1.418642966e-02
     1.270062   1.418355523e-02
     1.269901   1.419826738e-02
     1.269739   1.418494404e-02
     1.269578   1.418424382e-02
     1.269417   1.418527316e-02
     1.269256   1.418693893e-02
     1.269095   1.418748497e-02
     1.268934   1.419961226e-02
     1.268773   1.420320002e-02
     1.268612   1.418364160e-02
     1.268451   1.418452892e-02
     1.268290   1.418819169e-02
     1.268129   1.418823555e-02
     1.267968   1.418528718e-02
     1.267808   1.418668037e-02
     1.267647   1.418737669e-02
     1.267486   1.418881574e-02
     1.267326   1.419826236e-02
     1.267165   1.418811607e-02
     1.267004   1.420381113e-02
     1.266844   1.419280060e-02
     1.266683   1.418581619e-02
     1.266523   1.418541928e-02
     1.266363   1.420559371e-02
     1.266202   1.418603898e-02
     1.266042   1.419917531e-02
     1.265882   1.419485236e-02
     1.265721   1.418708475e-02
     1.265561   1.419447450e-02
     1.265401   1.418629636e-02
     1.265241   1.419379790e-02
     1.265081   1.419301116e-02
     1.264921   1.418558000e-02
     1.264761   1.418812956e-02
     1.264601   1.419005596e-02
     1.264441   1.420460706e-02
     1.264281   1.418829666e-02
     1.264121   1.418782059e-02
     1.263962   1.418868521e-02
     1.263802   1.418944734e-02
     1.263642   1.419543641e-02
     1.263483   1.418881528e-02
     1.263323   1.419473861e-02
     1.263163   1.418773370e-02
     1.263004   1.419538227e-02
     1.262844   1.419290253e-02
     1.262685   1.418968255e-02
     1.262525   1.418956176e-02
     1.262366   1.418813024e-02
     1.262207   1.419339951e-02
     1.262047   1.419077200e-02
     1.261888   1.420031622e-02
     1.261729   1.419156054e-02
     1.261570   1.419105258e-02
     1.261411   1.419203945e-02
     1.261252   1.422047267e-02
     1.261092   1.420085328e-02
     1.260933   1.419236563e-02
     1.260774   1.419570450e-02
     1.260616   1.418919032e-02
     1.260457   1.422142598e-02
     1.260298   1.418937746e-02
     1.260139   1.418998399e-02
     1.259980   1.419561061e-02
     1.259821   1.418998468e-02
     1.259663   1.419107847e-02
     1.259504   1.420536813e-02
     1.259346   1.421869400e-02
     1.259187   1.420060499e-02
     1.259028   1.418966731e-02
     1.258870   1.420094839e-02
     1.258711   1.419310109e-02
     1.258553   1.419861762e-02
     1.258395   1.418864999e-02
     1.258236   1.418677834e-02
     1.258078   1.420081240e-02
     1.257920   1.419431180e-02
     1.257762   1.419532557e-02
     1.257603   1.420576405e-02
     1.257445   1.419902259e-02
     1.257287   1.419401523e-02
     1.257129   1.418846941e-02
     1.256971   1.418949311e-02
     1.256813   1.419279072e-02
     1.256655   1.419892675e-02
     1.256497   1.418885250e-02
     1.256339   1.420326625e-02
     1.256182   1.419342093e-02
     1.256024   1.420048266e-02
     1.255866   1.419620756e-02
     1.255708   1.421104550e-02
     1.255551   1.420509868e-02
     1.255393   1.419890849e-02
     1.255235   1.419214781e-02
     1.255078   1.420021323e-02
     1.254920   1.419834894e-02
     1.254763   1.419372159e-02
     1.254606   1.419742500e-02
     1.254448   1.419398325e-02
     1.254291   1.420114980e-02
     1.254134   1.420273260e-02
     1.253976   1.419807037e-02
     1.253819   1.419518716e-02
     1.253662   1.422077896e-02
     1.253505   1.420263236e-02
     1.253348   1.419600358e-02
     1.253191   1.419273684e-02
     1.253033   1.419361466e-02
     1.252877   1.419335613e-02
     1.252720   1.419697109e-02
     1.252563   1.419016471e-02
     1.252406   1.419054354e-02
     1.252249   1.420820809e-02
     1.252092   1.420389932e-02
     1.251935   1.419589087e-02
     1.251779   1.419281848e-02
     1.251622   1.419389868e-02
     1.251465   1.420384802e-02
     1.251309   1.419694958e-02
     1.251152   1.420159232e-02
     1.250996   1.419884441e-02
     1.250839   1.420393481e-02
     1.250683   1.419560590e-02
     1.250526   1.420150229e-02
     1.250370   1.420138064e-02
     1.250214   1.419727716e-02
     1.250057   1.420853934e-02
     1.249901   1.420135029e-02
     1.249745   1.420167877e-02
     1.249589   1.419922333e-02
     1.249433   1.420516729e-02
     1.249277   1.420372612e-02
     1.249121   1.419387107e-02
     1.248965   1.419928978e-02
     1.248809   1.420135618e-02
     1.248653   1.419924088e-02
     1.248497   1.420279070e-02
     1.248341   1.419509637e-02
     1.248185   1.419325033e-02
     1.248029   1.420215128e-02
     1.247874   1.419821020e-02
     1.247718   1.419625183e-02
     1.247562   1.419984375e-02
     1.247407   1.419872672e-02
     1.247251   1.420213701e-02
     1.247095   1.420062548e-02
     1.246940   1.419772590e-02
     1.246784   1.420492544e-02
     1.246629   1.419546245e-02
     1.246474   1.420510662e-02
     1.246318   1.420673688e-02
     1.246163   1.420536478e-02
     1.246008   1.419835395e-02
     1.245852   1.421002507e-02
     1.245697   1.420122186e-02
     1.245542   1.420035261e-02
     1.245387   1.420183742e-02
     1.245232   1.421308998e-02
     1.245077   1.419783307e-02
     1.244922   1.419750612e-02
     1.244767   1.420514508e-02
     1.244612   1.420318873e-02
     1.244457   1.419643763e-02
     1.244302   1.420456890e-02
     1.244147   1.421068754e-02
     1.243993   1.420078289e-02
     1.243838   1.419761258e-02
     1.243683   1.420813845e-02
     1.243529   1.420362454e-02
     1.243374   1.420407059e-02
     1.243219   1.420118929e-02
     1.243065   1.420549473e-02
     1.242910   1.421041937e-02
     1.242756   1.420393680e-02
     1.242601   1.419729649e-02
     1.242447   1.420288840e-02
     1.242293   1.421881235e-02
     1.242138   1.423520389e-02
     1.241984   1.420566140e-02
     1.241830   1.420693802e-02
     1.241676   1.420604502e-02
     1.241522   1.420702470e-02
     1.241367   1.420929252e-02
     1.241213   1.420306996e-02
     1.241059   1.420459323e-02
     1.240905   1.420643385e-02
     1.240751   1.420535512e-02
     1.240597   1.421078957e-02
     1.240444   1.420551790e-02
     1.240290   1.422689793e-02
     1.240136   1.420263215e-02
     1.239982   1.420756307e-02
     1.239828   1.420883952e-02
     1.239675   1.420574595e-02
     1.239521   1.420751571e-02
     1.239367   1.420464800e-02
     1.239214   1.421236568e-02
     1.239060   1.421455211e-02
     1.238907   1.421527417e-02
     1.238753   1.421756934e-02
     1.238600   1.421377602e-02
     1.238446   1.420538574e-02
     1.238293   1.421895325e-02
     1.238140   1.421792194e-02
     1.237986   1.422160218e-02
     1.237833   1.420454936e-02
     1.237680   1.422174144e-02
     1.237527   1.421395315e-02
     1.237374   1.421498313e-02
     1.237221   1.420911677e-02
     1.237068   1.421442088e-02
     1.236915   1.422139164e-02
     1.236762   1.420831128e-02
     1.236609   1.420968608e-02
     1.236456   1.422688789e-02
     1.236303   1.422167325e-02
     1.236150   1.422283721e-02
     1.235997   1.421128195e-02
     1.235845   1.421853365e-02
     1.235692   1.422028472e-02
     1.235539   1.422308936e-02
     1.235387   1.424183724e-02
     1.235234   1.420574233e-02
     1.235081   1.421486996e-02
     1.234929   1.420812713e-02
     1.234776   1.421689090e-02
     1.234624   1.421427352e-02
     1.234471   1.420292867e-02
     1.234319   1.421949081e-02
     1.234167   1.420884474e-02
     1.234014   1.421346441e-02
     1.233862   1.422621132e-02
     1.233710   1.423018174e-02
     1.233558   1.420050518e-02
     1.233406   1.423608823e-02
     1.233254   1.420330405e-02
     1.233101   1.420958492e-02
     1.232949   1.421880956e-02
     1.232797   1.423609424e-02
     1.232645   1.421719110e-02
     1.232494   1.422291197e-02
     1.232342   1.422845645e-02
     1.232190   1.423675964e-02
     1.232038   1.423491255e-02
     1.231886   1.420597438e-02
     1.231735   1.422539349e-02
     1.231583   1.423546333e-02
     1.231431   1.420683583e-02
     1.231280   1.421601637e-02
     1.231128   1.423014848e-02
     1.230976   1.420681800e-02
     1.230825   1.422133460e-02
     1.230673   1.425863161e-02
     1.230522   1.420554756e-02
     1.230371   1.420711352e-02
     1.230219   1.422727508e-02
     1.230068   1.421149254e-02
     1.229917   1.421588845e-02
     1.229765   1.423805590e-02
     1.229614   1.421215247e-02
     1.229463   1.420205034e-02
     1.229312   1.421192470e-02
     1.229161   1.423001922e-02
     1.229010   1.421006390e-02
     1.228859   1.423428894e-02
     1.228708   1.422116018e-02
     1.228557   1.424289475e-02
     1.228406   1.421431196e-02
     1.228255   1.423490077e-02
     1.228104   1.423132553e-02
     1.227953   1.424084537e-02
     1.227802   1.424079434e-02
     1.227652   1.425153620e-02
     1.227501   1.422280563e-02
     1.227350   1.421593448e-02
     1.227200   1.421099464e-02
     1.227049   1.423494113e-02
     1.226899   1.422255516e-02
     1.226748   1.424217370e-02
     1.226598   1.421312914e-02
     1.226447   1.421394618e-02
     1.226297   1.423515190e-02
     1.226146   1.425607243e-02
     1.225996   1.421105264e-02
     1.225846   1.422965843e-02
     1.225696   1.420384961e-02
     1.225545   1.421071868e-02
     1.225395   1.423423948e-02
     1.225245   1.423011373e-02
     1.225095   1.421209547e-02
     1.224945   1.422952303e-02
     1.224795   1.424625655e-02
     1.224645   1.421913710e-02
     1.224495   1.421975794e-02
     1.224345   1.421790857e-02
     1.224195   1.422583140e-02
     1.224045   1.424127378e-02
     1.223895   1.422493578e-02
     1.223746   1.424902366e-02
     1.223596   1.425463138e-02
     1.223446   1.421828843e-02
     1.223297   1.422766921e-02
     1.223147   1.426667392e-02
     1.222997   1.425464404e-02
     1.222848   1.421554995e-02
     1.222698   1.423223361e-02
     1.222549   1.421630087e-02
     1.222399   1.424048491e-02
     1.222250   1.421293936e-02
     1.222101   1.429874974e-02
     1.221951   1.422059752e-02
     1.221802   1.422701529e-02
     1.221653   1.422501967e-02
     1.221503   1.423013702e-02
     1.221354   1.421733714e-02
     1.221205   1.420829111e-02
     1.221056   1.422029427e-02
     1.220907   1.420732362e-02
     1.220758   1.422092178e-02
     1.220609   1.421888787e-02
     1.220460   1.429622346e-02
     1.220311   1.421407212e-02
     1.220162   1.431838350e-02
     1.220013   1.424470588e-02
     1.219864   1.424094440e-02
     1.219716   1.421564075e-02
     1.219567   1.421988116e-02
     1.219418   1.422450243e-02
     1.219269   1.425384425e-02
     1.219121   1.422279263e-02
     1.218972   1.424592673e-02
     1.218824   1.422647252e-02
     1.218675   1.422732878e-02
     1.218527   1.423600735e-02
     1.218378   1.422902699e-02
     1.218230   1.433583356e-02
     1.218081   1.425733840e-02
     1.217933   1.425802225e-02
     1.217785   1.420968036e-02
     1.217636   1.422264025e-02
     1.217488   1.426446156e-02
     1.217340   1.423696247e-02
     1.217192   1.430997478e-02
     1.217044   1.421223434e-02
     1.216895   1.423329200e-02
     1.216747   1.423063817e-02
     1.216599   1.423796081e-02
     1.216451   1.428413702e-02
     1.216303   1.420947972e-02
     1.216156   1.422080531e-02
     1.216008   1.433934143e-02
     1.215860   1.431104159e-02
     1.215712   1.421441988e-02
     1.215564   1.421242808e-02
     1.215416   1.422164361e-02
     1.215269   1.422899002e-02
     1.215121   1.423370866e-02
     1.214973   1.424251841e-02
     1.214826   1.421362546e-02
     1.214678   1.422887657e-02
     1.214531   1.421879307e-02
     1.214383   1.426954631e-02
     1.214236   1.423006053e-02
     1.214088   1.422474425e-02
     1.213941   1.422405500e-02
     1.213794   1.424596764e-02
     1.213646   1.420842113e-02
     1.213499   1.422504120e-02
     1.213352   1.429049250e-02
     1.213205   1.424682909e-02
     1.213057   1.424608860e-02
     1.212910   1.421807741e-02
     1.212763   1.430157614e-02
     1.212616   1.422489281e-02
     1.212469   1.423861633e-02
     1.212322   1.423673915e-02
     1.212175   1.435437672e-02
     1.212028   1.433780684e-02
     1.211881   1.426293117e-02
     1.211735   1.422538487e-02
     1.211588   1.428574645e-02
     1.211441   1.426792483e-02
     1.211294   1.425020705e-02
     1.211148   1.440500378e-02
     1.211001   1.422326649e-02
     1.210854   1.429436134e-02
     1.210708   1.421224372e-02
     1.210561   1.426823337e-02
     1.210415   1.424526458e-02
     1.210268   1.423574464e-02
     1.210122   1.432174753e-02
     1.209975   1.423461482e-02
     1.209829   1.423303149e-02
     1.209682   1.435096344e-02
     1.209536   1.428154328e-02
     1.209390   1.423544751e-02
     1.209244   1.424189747e-02
     1.209097   1.422119809e-02
     1.208951   1.428457551e-02
     1.208805   1.422375496e-02
     1.208659   1.421780136e-02
     1.208513   1.425725024e-02
     1.208367   1.421560237e-02
     1.208221   1.426382634e-02
     1.208075   1.421310741e-02
     1.207929   1.424526916e-02
     1.207783   1.426900202e-02
     1.207637   1.426062668e-02
     1.207491   1.425114405e-02
     1.207346   1.422879034e-02
     1.207200   1.425046978e-02
     1.207054   1.421236571e-02
     1.206908   1.431328810e-02
     1.206763   1.425355069e-02
     1.206617   1.422240649e-02
     1.206472   1.425213285e-02
     1.206326   1.421035310e-02
     1.206181   1.426915292e-02
     1.206035   1.423393407e-02
     1.205890   1.425412974e-02
     1.205744   1.426382133e-02
     1.205599   1.422521682e-02
     1.205454   1.426500847e-02
     1.205308   1.423648508e-02
     1.205163   1.422781479e-02
     1.205018   1.421739933e-02
     1.204873   1.429196406e-02
     1.204727   1.432135072e-02
     1.204582   1.425115135e-02
     1.204437   1.434794244e-02
     1.204292   1.426133730e-02
     1.204147   1.427686177e-02
     1.204002   1.430474135e-02
     1.203857   1.430929467e-02
     1.203712   1.422736582e-02
     1.203567   1.428262110e-02
     1.203423   1.424626909e-02
     1.203278   1.426990391e-02
     1.203133   1.426231304e-02
     1.202988   1.427266238e-02
     1.202844   1.430340921e-02
     1.202699   1.423525111e-02
     1.202554   1.425656887e-02
     1.202410   1.428101950e-02
     1.202265   1.426557497e-02
     1.202121   1.423685089e-02
     1.201976   1.433836495e-02
     1.201832   1.432759560e-02
     1.201687   1.443826714e-02
     1.201543   1.429761596e-02
     1.201399   1.422396631e-02
     1.201254   1.423018518e-02
     1.201110   1.433827838e-02
     1.200966   1.429804007e-02
     1.200821   1.428322180e-02
     1.200677   1.426718509e-02
     1.200533   1.422348632e-02
     1.200389   1.421903786e-02
     1.200245   1.425708936e-02
     1.200101   1.431018036e-02
     1.199957   1.425405461e-02
     1.199813   1.423015001e-02
     1.199669   1.437555593e-02
     1.199525   1.423037134e-02
     1.199381   1.428355316e-02
     1.199237   1.430479563e-02
     1.199094   1.432857018e-02
     1.198950   1.428851055e-02
     1.198806   1.423213725e-02
     1.198662   1.434036876e-02
     1.198519   1.428922154e-02
     1.198375   1.438168647e-02
     1.198232   1.427148064e-02
     1.198088   1.422003116e-02
     1.197944   1.430457801e-02
     1.197801   1.431709560e-02
     1.197657   1.428037980e-02
     1.197514   1.424016588e-02
     1.197371   1.425412403e-02
     1.197227   1.422072603e-02
     1.197084   1.426719808e-02
     1.196941   1.422072809e-02
     1.196797   1.424300747e-02
     1.196654   1.422945330e-02
     1.196511   1.427460539e-02
     1.196368   1.434283101e-02
     1.196225   1.433858820e-02
     1.196082   1.421626364e-02
     1.195939   1.434789767e-02
     1.195796   1.445118715e-02
     1.195653   1.435977418e-02
     1.195510   1.428311547e-02
     1.195367   1.434229336e-02
     1.195224   1.423235479e-02
     1.195081   1.431451348e-02
     1.194938   1.424099173e-02
     1.194796   1.423800069e-02
     1.194653   1.422576785e-02
     1.194510   1.424239555e-02
     1.194367   1.435387695e-02
     1.194225   1.430244938e-02
     1.194082   1.423971111e-02
     1.193940   1.441915008e-02
     1.193797   1.432822281e-02
     1.193655   1.428821671e-02
     1.193512   1.439627936e-02
     1.193370   1.437537844e-02
     1.193227   1.442623315e-02
     1.193085   1.422339484e-02
     1.192943   1.432162764e-02
     1.192800   1.443852476e-02
     1.192658   1.425876543e-02
     1.192516   1.431315166e-02
     1.192374   1.434161923e-02
     1.192232   1.431875994e-02
     1.192089   1.440917589e-02
     1.191947   1.431633245e-02
     1.191805   1.422772535e-02
     1.191663   1.422236353e-02
     1.191521   1.431298064e-02
     1.191379   1.426905905e-02
     1.191237   1.426672178e-02
     1.191095   1.444433802e-02
     1.190954   1.433026181e-02
     1.190812   1.443790464e-02
     1.190670   1.430253447e-02
     1.190528   1.454960140e-02
     1.190387   1.445524324e-02
     1.190245   1.426534135e-02
     1.190103   1.423024610e-02
     1.189962   1.424935846e-02
     1.189820   1.429886428e-02
     1.189678   1.422961056e-02
     1.189537   1.424904352e-02
     1.189395   1.427159099e-02
     1.189254   1.429015848e-02
     1.189113   1.454297314e-02
     1.188971   1.429960591e-02
     1.188830   1.428641107e-02
     1.188689   1.436952725e-02
     1.188547   1.435192339e-02
     1.188406   1.450966063e-02
     1.188265   1.423463549e-02
     1.188124   1.423478231e-02
     1.187982   1.446022500e-02
     1.187841   1.424331913e-02
     1.187700   1.431874054e-02
     1.187559   1.424312735e-02
     1.187418   1.423307558e-02
     1.187277   1.444120078e-02
     1.187136   1.424364398e-02
     1.186995   1.445980255e-02
     1.186854   1.423907074e-02
     1.186714   1.421767960e-02
     1.186573   1.435829900e-02
     1.186432   1.430362838e-02
     1.186291   1.423036757e-02
     1.186151   1.457345987e-02
     1.186010   1.425894547e-02
     1.185869   1.424336769e-02
     1.185729   1.425578723e-02
     1.185588   1.441809407e-02
     1.185448   1.422615696e-02
     1.185307   1.422555769e-02
     1.185167   1.423594673e-02
     1.185026   1.427270052e-02
     1.184886   1.434279357e-02
     1.184745   1.432435216e-02
     1.184605   1.443951297e-02
     1.184465   1.423526076e-02
     1.184324   1.422412942e-02
     1.184184   1.426557785e-02
     1.184044   1.428197718e-02
     1.183904   1.421644584e-02
     1.183764   1.429526095e-02
     1.183623   1.426105336e-02
     1.183483   1.430201799e-02
     1.183343   1.423174637e-02
     1.183203   1.424286981e-02
     1.183063   1.422839580e-02
     1.182923   1.431644737e-02
     1.182783   1.430814584e-02
     1.182644   1.425840366e-02
     1.182504   1.428878480e-02
     1.182364   1.438831107e-02
     1.182224   1.430839111e-02
     1.182084   1.422801609e-02
     1.181945   1.429045806e-02
     1.181805   1.424990010e-02
     1.181665   1.424418622e-02
     1.181526   1.425228933e-02
     1.181386   1.433835598e-02
     1.181247   1.465156214e-02
     1.181107   1.424979301e-02
     1.180968   1.454379451e-02
     1.180828   1.423826963e-02
     1.180689   1.430960366e-02
     1.180549   1.429786327e-02
     1.180410   1.421794316e-02
     1.180271   1.422401339e-02
     1.180131   1.430814296e-02
     1.179992   1.421931254e-02
     1.179853   1.446480106e-02
     1.179714   1.421143452e-02
     1.179575   1.428910870e-02
     1.179435   1.433108518e-02
     1.179296   1.429685554e-02
     1.179157   1.422739402e-02
     1.179018   1.433649360e-02
     1.178879   1.424995037e-02
     1.178740   1.431732758e-02
     1.178601   1.423102416e-02
     1.178463   1.433565948e-02
     1.178324   1.424970499e-02
     1.178185   1.421227831e-02
     1.178046   1.432360219e-02
     1.177907   1.429197695e-02
     1.177769   1.423808990e-02
     1.177630   1.429935152e-02
     1.177491   1.421870072e-02
     1.177353   1.436065558e-02
     1.177214   1.424871989e-02
     1.177075   1.421582631e-02
     1.176937   1.422621617e-02
     1.176798   1.432553927e-02
     1.176660   1.426396363e-02
     1.176521   1.427079782e-02
     1.176383   1.439536773e-02
     1.176245   1.436342262e-02
     1.176106   1.437615749e-02
     1.175968   1.426547182e-02
     1.175830   1.439301025e-02
     1.175691   1.423822270e-02
     1.175553   1.424392955e-02
     1.175415   1.427191686e-02
     1.175277   1.426905420e-02
     1.175139   1.424658193e-02
     1.175001   1.472610107e-02
     1.174863   1.455601585e-02
     1.174725   1.424189349e-02
     1.174587   1.421631929e-02
     1.174449   1.427637481e-02
     1.174311   1.428442837e-02
     1.174173   1.422529638e-02
     1.174035   1.424439749e-02
     1.173897   1.454058226e-02
     1.173760   1.431935686e-02
     1.173622   1.426003706e-02
     1.173484   1.447609593e-02
     1.173346   1.427057019e-02
     1.173209   1.422337158e-02
     1.173071   1.439738121e-02
     1.172933   1.431373458e-02
     1.172796   1.427048929e-02
     1.172658   1.427881938e-02
     1.172521   1.457238808e-02
     1.172383   1.424850569e-02
     1.172246   1.430634714e-02
     1.172109   1.423976083e-02
     1.171971   1.445525754e-02
     1.171834   1.432827567e-02
     1.171697   1.448980530e-02
     1.171559   1.445182357e-02
     1.171422   1.427482144e-02
     1.171285   1.426862673e-02
     1.171148   1.431307805e-02
     1.171011   1.434227468e-02
     1.170873   1.433397840e-02
     1.170736   1.432018707e-02
     1.170599   1.447041658e-02
     1.170462   1.431945399e-02
     1.170325   1.428243289e-02
     1.170188   1.423769747e-02
     1.170051   1.432772960e-02
     1.169915   1.420759285e-02
     1.169778   1.425796700e-02
     1.169641   1.421733483e-02
     1.169504   1.423704136e-02
     1.169367   1.420968990e-02
     1.169231   1.441280291e-02
     1.169094   1.440743514e-02
     1.168957   1.422087354e-02
     1.168821   1.424174978e-02
     1.168684   1.430988014e-02
     1.168547   1.423683058e-02
     1.168411   1.453020341e-02
     1.168274   1.424223735e-02
     1.168138   1.450325503e-02
     1.168002   1.424849289e-02
     1.167865   1.423204262e-02
     1.167729   1.447244124e-02
     1.167592   1.425880257e-02
     1.167456   1.453854152e-02
     1.167320   1.446619648e-02
     1.167184   1.424812070e-02
     1.167047   1.422774579e-02
     1.166911   1.445201057e-02
     1.166775   1.450009872e-02
     1.166639   1.423372226e-02
     1.166503   1.430350784e-02
     1.166367   1.442935052e-02
     1.166231   1.427794905e-02
     1.166095   1.422162212e-02
     1.165959   1.428459721e-02
     1.165823   1.426716078e-02
     1.165687   1.429555490e-02
     1.165551   1.425434440e-02
     1.165415   1.423968489e-02
     1.165279   1.423757170e-02
     1.165144   1.434809703e-02
     1.165008   1.433323549e-02
     1.164872   1.431874019e-02
     1.164737   1.422597129e-02
     1.164601   1.431757077e-02
     1.164465   1.421367855e-02
     1.164330   1.427296555e-02
     1.164194   1.423263113e-02
     1.164059   1.460108503e-02
     1.163923   1.422736530e-02
     1.163788   1.420539982e-02
     1.163652   1.424495099e-02
     1.163517   1.425680744e-02
     1.163381   1.421548843e-02
     1.163246   1.428258855e-02
     1.163111   1.422324724e-02
     1.162976   1.448854718e-02
     1.162840   1.422812014e-02
     1.162705   1.429096883e-02
     1.162570   1.429919073e-02
     1.162435   1.423656902e-02
     1.162300   1.422965712e-02
     1.162165   1.456210471e-02
     1.162030   1.425679667e-02
     1.161895   1.427970520e-02
     1.161760   1.453268194e-02
     1.161625   1.427638662e-02
     1.161490   1.424656149e-02
     1.161355   1.424461643e-02
     1.161220   1.439356656e-02
     1.161085   1.446239575e-02
     1.160950   1.423221265e-02
     1.160816   1.422464235e-02
     1.160681   1.422621103e-02
     1.160546   1.422143337e-02
     1.160411   1.424822536e-02
     1.160277   1.423536300e-02
     1.160142   1.420986584e-02
     1.160008   1.424287000e-02
     1.159873   1.420213342e-02
     1.159739   1.423710416e-02
     1.159604   1.421532258e-02
     1.159470   1.424111062e-02
     1.159335   1.422590714e-02
     1.159201   1.422223600e-02
     1.159067   1.422021499e-02
     1.158932   1.422113071e-02
     1.158798   1.422725256e-02
     1.158664   1.422327202e-02
     1.158529   1.473376624e-02
     1.158395   1.422687270e-02
     1.158261   1.422852552e-02
     1.158127   1.425007313e-02
     1.157993   1.421407407e-02
     1.157859   1.424156226e-02
     1.157725   1.424089810e-02
     1.157591   1.421665841e-02
     1.157457   1.421716466e-02
     1.157323   1.471318806e-02
     1.157189   1.423489798e-02
     1.157055   1.422285623e-02
     1.156921   1.422671261e-02
     1.156787   1.421914691e-02
     1.156653   1.422356852e-02
     1.156520   1.422447797e-02
     1.156386   1.422223794e-02
     1.156252   1.421031766e-02
     1.156118   1.428417238e-02
     1.155985   1.425618583e-02
     1.155851   1.428045798e-02
     1.155718   1.457497829e-02
     1.155584   1.458545105e-02
     1.155451   1.422226498e-02
     1.155317   1.421187349e-02
     1.155184   1.422370121e-02
     1.155050   1.420457067e-02
     1.154917   1.421717699e-02
     1.154783   1.420925505e-02
     1.154650   1.422750274e-02
     1.154517   1.420415093e-02
     1.154383   1.421478428e-02
     1.154250   1.420678685e-02
     1.154117   1.420724266e-02
     1.153984   1.422087758e-02
     1.153851   1.421735912e-02
     1.153718   1.424046547e-02
     1.153584   1.422108117e-02
     1.153451   1.421765597e-02
     1.153318   1.420164634e-02
     1.153185   1.421215511e-02
     1.153052   1.421806261e-02
     1.152919   1.423658805e-02
     1.152787   1.421788066e-02
     1.152654   1.421022211e-02
     1.152521   1.421048461e-02
     1.152388   1.420706822e-02
     1.152255   1.420178425e-02
     1.152122   1.424462307e-02
     1.151990   1.422836526e-02
     1.151857   1.420329060e-02
     1.151724   1.422277019e-02
     1.151592   1.423933928e-02
     1.151459   1.419988699e-02
     1.151327   1.422207924e-02
     1.151194   1.421579359e-02
     1.151062   1.421195932e-02
     1.150929   1.421665860e-02
     1.150797   1.421101575e-02
     1.150664   1.423578965e-02
